@RELATION burstmodel
@ATTRIBUTE dealer {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1−1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE total NUMERIC
@ATTRIBUTE result {burst, non-burst}
@DATA
FIVE,JACK,SIX,FOUR,TEN,NINE,THREE,EIGHT,THREE,NONE,NONE,14,non-burst
FIVE,JACK,SIX,FOUR,TEN,NINE,THREE,EIGHT,THREE,NONE,NONE,12,non-burst
FIVE,JACK,SIX,FOUR,TEN,NINE,THREE,EIGHT,THREE,NONE,NONE,11,non-burst
SEVEN,EIGHT,FIVE,EIGHT,FOUR,ACE,QUEEN,QUEEN,JACK,NONE,NONE,13,burst
SEVEN,EIGHT,FIVE,EIGHT,FOUR,ACE,QUEEN,QUEEN,JACK,NONE,NONE,12,non-burst
THREE,SEVEN,TWO,EIGHT,SIX,JACK,SEVEN,ACE,KING,NONE,NONE,9,non-burst
THREE,SEVEN,TWO,EIGHT,SIX,JACK,SEVEN,ACE,KING,SIX,NONE,15,non-burst
THREE,SEVEN,TWO,EIGHT,SIX,JACK,SEVEN,ACE,KING,NONE,NONE,14,burst
QUEEN,SEVEN,SEVEN,THREE,THREE,JACK,SEVEN,ACE,TEN,NONE,NONE,14,non-burst
QUEEN,SEVEN,SEVEN,THREE,THREE,JACK,SEVEN,ACE,TEN,NONE,NONE,6,non-burst
QUEEN,SEVEN,SEVEN,THREE,THREE,JACK,SEVEN,ACE,TEN,SIX,NONE,12,burst
TEN,SEVEN,FIVE,NINE,NINE,KING,JACK,TWO,FOUR,NONE,NONE,12,non-burst
TEN,SEVEN,FIVE,NINE,NINE,KING,JACK,TWO,FOUR,NONE,NONE,6,non-burst
JACK,TEN,TWO,EIGHT,ACE,TWO,SEVEN,TEN,SEVEN,NONE,NONE,12,non-burst
JACK,TEN,TWO,EIGHT,ACE,TWO,SEVEN,TEN,SEVEN,TWO,NONE,14,burst
JACK,TEN,TWO,EIGHT,ACE,TWO,SEVEN,TEN,SEVEN,NONE,NONE,9,non-burst
JACK,TEN,TWO,EIGHT,ACE,TWO,SEVEN,TEN,SEVEN,SIX,NONE,15,burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,NONE,NONE,9,non-burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,FOUR,NONE,13,non-burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,FOUR,THREE,16,burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,NONE,NONE,16,burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,NONE,NONE,14,non-burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,NINE,NONE,13,non-burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,NINE,TWO,15,non-burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,NONE,NONE,9,non-burst
EIGHT,TWO,SEVEN,SIX,KING,THREE,ACE,FIVE,FOUR,THREE,NONE,12,burst
JACK,FIVE,FOUR,SIX,TEN,SEVEN,QUEEN,FOUR,THREE,NONE,NONE,9,non-burst
JACK,FIVE,FOUR,SIX,TEN,SEVEN,QUEEN,FOUR,THREE,NONE,NONE,16,non-burst
JACK,FIVE,FOUR,SIX,TEN,SEVEN,QUEEN,FOUR,THREE,NONE,NONE,7,non-burst
FOUR,QUEEN,EIGHT,NINE,NINE,EIGHT,KING,FOUR,NINE,NONE,NONE,13,burst
FIVE,FIVE,SEVEN,ACE,FIVE,NINE,SIX,FOUR,JACK,NONE,NONE,12,non-burst
FIVE,FIVE,SEVEN,ACE,FIVE,NINE,SIX,FOUR,JACK,FOUR,NONE,16,burst
FIVE,FIVE,SEVEN,ACE,FIVE,NINE,SIX,FOUR,JACK,NONE,NONE,16,non-burst
FIVE,FIVE,SEVEN,ACE,FIVE,NINE,SIX,FOUR,JACK,NONE,NONE,15,non-burst
FIVE,FIVE,SEVEN,ACE,FIVE,NINE,SIX,FOUR,JACK,NONE,NONE,14,non-burst
FIVE,FIVE,SEVEN,ACE,FIVE,NINE,SIX,FOUR,JACK,TWO,NONE,16,burst
FIVE,NINE,TWO,ACE,SEVEN,TWO,KING,SEVEN,TWO,NONE,NONE,11,non-burst
FIVE,NINE,TWO,ACE,SEVEN,TWO,KING,SEVEN,TWO,NONE,NONE,12,burst
FIVE,NINE,TWO,ACE,SEVEN,TWO,KING,SEVEN,TWO,NONE,NONE,9,non-burst
FIVE,NINE,TWO,ACE,SEVEN,TWO,KING,SEVEN,TWO,FOUR,NONE,13,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,JACK,SEVEN,THREE,EIGHT,NONE,NONE,16,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,JACK,SEVEN,THREE,EIGHT,NONE,NONE,7,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,JACK,SEVEN,THREE,EIGHT,NINE,NONE,16,non-burst
KING,EIGHT,EIGHT,THREE,FOUR,JACK,SEVEN,THREE,EIGHT,NONE,NONE,11,non-burst
FIVE,TWO,TEN,TWO,FIVE,TWO,THREE,THREE,FIVE,NONE,NONE,12,non-burst
FIVE,TWO,TEN,TWO,FIVE,TWO,THREE,THREE,FIVE,NONE,NONE,7,non-burst
FIVE,TWO,TEN,TWO,FIVE,TWO,THREE,THREE,FIVE,NONE,NONE,5,non-burst
FIVE,TWO,TEN,TWO,FIVE,TWO,THREE,THREE,FIVE,SIX,NONE,11,non-burst
FIVE,TWO,TEN,TWO,FIVE,TWO,THREE,THREE,FIVE,NONE,NONE,8,non-burst
FOUR,NINE,JACK,ACE,THREE,SEVEN,NINE,FOUR,KING,NONE,NONE,14,non-burst
FOUR,NINE,JACK,ACE,THREE,SEVEN,NINE,FOUR,KING,JACK,NONE,14,burst
FOUR,NINE,JACK,ACE,THREE,SEVEN,NINE,FOUR,KING,NONE,NONE,16,burst
FOUR,NINE,JACK,ACE,THREE,SEVEN,NINE,FOUR,KING,NONE,NONE,14,non-burst
TEN,QUEEN,TWO,EIGHT,FOUR,KING,FIVE,SEVEN,TWO,NONE,NONE,12,non-burst
TEN,QUEEN,TWO,EIGHT,FOUR,KING,FIVE,SEVEN,TWO,NONE,NONE,12,non-burst
TEN,QUEEN,TWO,EIGHT,FOUR,KING,FIVE,SEVEN,TWO,NONE,NONE,15,burst
TEN,QUEEN,TWO,EIGHT,FOUR,KING,FIVE,SEVEN,TWO,NONE,NONE,9,non-burst
ACE,THREE,FOUR,FIVE,TEN,SIX,TWO,SEVEN,TWO,NONE,NONE,7,non-burst
ACE,THREE,FOUR,FIVE,TEN,SIX,TWO,SEVEN,TWO,FOUR,NONE,11,non-burst
ACE,THREE,FOUR,FIVE,TEN,SIX,TWO,SEVEN,TWO,NONE,NONE,15,non-burst
ACE,THREE,FOUR,FIVE,TEN,SIX,TWO,SEVEN,TWO,NONE,NONE,8,non-burst
ACE,THREE,FOUR,FIVE,TEN,SIX,TWO,SEVEN,TWO,SIX,NONE,14,burst
ACE,THREE,FOUR,FIVE,TEN,SIX,TWO,SEVEN,TWO,NONE,NONE,9,non-burst
ACE,THREE,FOUR,FIVE,TEN,SIX,TWO,SEVEN,TWO,FIVE,NONE,14,burst
FIVE,FOUR,SEVEN,JACK,TEN,FOUR,EIGHT,KING,EIGHT,NONE,NONE,11,non-burst
FIVE,FOUR,SEVEN,JACK,TEN,FOUR,EIGHT,KING,EIGHT,NONE,NONE,12,non-burst
FIVE,FOUR,SEVEN,JACK,TEN,FOUR,EIGHT,KING,EIGHT,THREE,NONE,15,non-burst
TWO,SEVEN,QUEEN,TEN,NINE,NINE,THREE,EIGHT,THREE,NONE,NONE,12,non-burst
TWO,SEVEN,QUEEN,TEN,NINE,NINE,THREE,EIGHT,THREE,NONE,NONE,11,non-burst
ACE,NINE,EIGHT,TWO,TWO,SEVEN,KING,FIVE,TWO,NONE,NONE,4,non-burst
ACE,NINE,EIGHT,TWO,TWO,SEVEN,KING,FIVE,TWO,THREE,NONE,7,non-burst
ACE,NINE,EIGHT,TWO,TWO,SEVEN,KING,FIVE,TWO,THREE,THREE,10,non-burst
ACE,NINE,EIGHT,TWO,TWO,SEVEN,KING,FIVE,TWO,NONE,NONE,7,non-burst
ACE,NINE,EIGHT,TWO,TWO,SEVEN,KING,FIVE,TWO,NINE,NONE,16,burst
ACE,JACK,FIVE,QUEEN,EIGHT,SEVEN,SIX,NINE,SEVEN,NONE,NONE,15,non-burst
ACE,JACK,FIVE,QUEEN,EIGHT,SEVEN,SIX,NINE,SEVEN,NONE,NONE,13,non-burst
ACE,JACK,FIVE,QUEEN,EIGHT,SEVEN,SIX,NINE,SEVEN,NONE,NONE,16,burst
JACK,FIVE,THREE,JACK,FIVE,THREE,ACE,JACK,TEN,NONE,NONE,8,non-burst
JACK,FIVE,THREE,JACK,FIVE,THREE,ACE,JACK,TEN,TWO,NONE,10,non-burst
JACK,FIVE,THREE,JACK,FIVE,THREE,ACE,JACK,TEN,TWO,SIX,16,burst
JACK,FIVE,THREE,JACK,FIVE,THREE,ACE,JACK,TEN,NONE,NONE,15,burst
JACK,FIVE,THREE,JACK,FIVE,THREE,ACE,JACK,TEN,NONE,NONE,14,non-burst
SEVEN,SIX,QUEEN,NINE,SIX,TEN,FOUR,NINE,KING,NONE,NONE,16,burst
SEVEN,SIX,QUEEN,NINE,SIX,TEN,FOUR,NINE,KING,NONE,NONE,15,burst
SEVEN,SIX,QUEEN,NINE,SIX,TEN,FOUR,NINE,KING,NONE,NONE,14,burst
KING,FOUR,SEVEN,FOUR,THREE,FOUR,TWO,THREE,FIVE,NONE,NONE,11,non-burst
KING,FOUR,SEVEN,FOUR,THREE,FOUR,TWO,THREE,FIVE,NONE,NONE,7,non-burst
KING,FOUR,SEVEN,FOUR,THREE,FOUR,TWO,THREE,FIVE,NONE,NONE,6,non-burst
KING,FOUR,SEVEN,FOUR,THREE,FOUR,TWO,THREE,FIVE,FOUR,NONE,10,non-burst
KING,FOUR,SEVEN,FOUR,THREE,FOUR,TWO,THREE,FIVE,NONE,NONE,8,non-burst
KING,FOUR,SEVEN,FOUR,THREE,FOUR,TWO,THREE,FIVE,EIGHT,NONE,16,burst
ACE,EIGHT,FOUR,FOUR,THREE,KING,SEVEN,JACK,EIGHT,NONE,NONE,12,non-burst
ACE,EIGHT,FOUR,FOUR,THREE,KING,SEVEN,JACK,EIGHT,NONE,NONE,7,non-burst
ACE,EIGHT,FOUR,FOUR,THREE,KING,SEVEN,JACK,EIGHT,NINE,NONE,16,non-burst
SEVEN,QUEEN,FIVE,EIGHT,THREE,NINE,TWO,QUEEN,TWO,NONE,NONE,15,non-burst
SEVEN,QUEEN,FIVE,EIGHT,THREE,NINE,TWO,QUEEN,TWO,NONE,NONE,11,non-burst
SEVEN,QUEEN,FIVE,EIGHT,THREE,NINE,TWO,QUEEN,TWO,FOUR,NONE,15,burst
SEVEN,QUEEN,FIVE,EIGHT,THREE,NINE,TWO,QUEEN,TWO,NONE,NONE,11,non-burst
SEVEN,QUEEN,FIVE,EIGHT,THREE,NINE,TWO,QUEEN,TWO,NONE,NONE,12,non-burst
TEN,EIGHT,SIX,TWO,TEN,TWO,SEVEN,TWO,QUEEN,NONE,NONE,14,burst
TEN,EIGHT,SIX,TWO,TEN,TWO,SEVEN,TWO,QUEEN,NONE,NONE,12,non-burst
TEN,EIGHT,SIX,TWO,TEN,TWO,SEVEN,TWO,QUEEN,NONE,NONE,9,non-burst
TEN,EIGHT,SIX,TWO,TEN,TWO,SEVEN,TWO,QUEEN,FIVE,NONE,14,burst
TEN,EIGHT,SIX,TWO,TEN,TWO,SEVEN,TWO,QUEEN,NONE,NONE,12,non-burst
TWO,QUEEN,JACK,NINE,SIX,THREE,SIX,KING,TEN,NONE,NONE,15,non-burst
TWO,QUEEN,JACK,NINE,SIX,THREE,SIX,KING,TEN,NONE,NONE,9,non-burst
TWO,QUEEN,JACK,NINE,SIX,THREE,SIX,KING,TEN,THREE,NONE,12,burst
FOUR,FOUR,EIGHT,SEVEN,QUEEN,TEN,TWO,ACE,JACK,NONE,NONE,12,non-burst
FOUR,FOUR,EIGHT,SEVEN,QUEEN,TEN,TWO,ACE,JACK,NONE,NONE,12,burst
KING,SEVEN,JACK,TWO,TWO,FOUR,FIVE,FIVE,SEVEN,NONE,NONE,4,non-burst
KING,SEVEN,JACK,TWO,TWO,FOUR,FIVE,FIVE,SEVEN,THREE,NONE,7,non-burst
KING,SEVEN,JACK,TWO,TWO,FOUR,FIVE,FIVE,SEVEN,NONE,NONE,9,non-burst
KING,SEVEN,JACK,TWO,TWO,FOUR,FIVE,FIVE,SEVEN,NONE,NONE,12,non-burst
EIGHT,KING,FOUR,FOUR,THREE,QUEEN,THREE,SIX,TWO,NONE,NONE,14,non-burst
EIGHT,KING,FOUR,FOUR,THREE,QUEEN,THREE,SIX,TWO,NONE,NONE,7,non-burst
EIGHT,KING,FOUR,FOUR,THREE,QUEEN,THREE,SIX,TWO,THREE,NONE,10,non-burst
EIGHT,KING,FOUR,FOUR,THREE,QUEEN,THREE,SIX,TWO,THREE,TWO,12,non-burst
EIGHT,KING,FOUR,FOUR,THREE,QUEEN,THREE,SIX,TWO,NONE,NONE,13,non-burst
EIGHT,KING,FOUR,FOUR,THREE,QUEEN,THREE,SIX,TWO,NONE,NONE,8,non-burst
TWO,QUEEN,KING,SIX,FIVE,FOUR,FIVE,EIGHT,QUEEN,NONE,NONE,11,non-burst
TWO,QUEEN,KING,SIX,FIVE,FOUR,FIVE,EIGHT,QUEEN,NONE,NONE,9,non-burst
TWO,QUEEN,KING,SIX,FIVE,FOUR,FIVE,EIGHT,QUEEN,SEVEN,NONE,16,burst
FOUR,FIVE,FIVE,KING,FIVE,SIX,NINE,THREE,FIVE,NONE,NONE,10,non-burst
FOUR,FIVE,FIVE,KING,FIVE,SIX,NINE,THREE,FIVE,NONE,NONE,15,burst
FOUR,FIVE,FIVE,KING,FIVE,SIX,NINE,THREE,FIVE,NONE,NONE,15,non-burst
FOUR,FIVE,FIVE,KING,FIVE,SIX,NINE,THREE,FIVE,ACE,NONE,16,non-burst
FOUR,FIVE,FIVE,KING,FIVE,SIX,NINE,THREE,FIVE,NONE,NONE,8,non-burst
FOUR,FIVE,FIVE,KING,FIVE,SIX,NINE,THREE,FIVE,FIVE,NONE,13,non-burst
TWO,TWO,JACK,EIGHT,TEN,TWO,FOUR,JACK,SIX,NONE,NONE,12,non-burst
TWO,TWO,JACK,EIGHT,TEN,TWO,FOUR,JACK,SIX,NONE,NONE,6,non-burst
TWO,TWO,JACK,EIGHT,TEN,TWO,FOUR,JACK,SIX,JACK,NONE,16,burst
TWO,TWO,JACK,EIGHT,TEN,TWO,FOUR,JACK,SIX,NONE,NONE,16,non-burst
SIX,JACK,JACK,SEVEN,THREE,TWO,EIGHT,TWO,THREE,NONE,NONE,10,non-burst
SIX,JACK,JACK,SEVEN,THREE,TWO,EIGHT,TWO,THREE,SIX,NONE,16,burst
SIX,JACK,JACK,SEVEN,THREE,TWO,EIGHT,TWO,THREE,NONE,NONE,10,non-burst
SIX,JACK,JACK,SEVEN,THREE,TWO,EIGHT,TWO,THREE,FOUR,NONE,14,non-burst
SIX,JACK,JACK,SEVEN,THREE,TWO,EIGHT,TWO,THREE,NONE,NONE,5,non-burst
SIX,JACK,JACK,SEVEN,THREE,TWO,EIGHT,TWO,THREE,JACK,NONE,15,burst
SEVEN,SIX,ACE,SIX,QUEEN,THREE,EIGHT,SIX,NINE,NONE,NONE,16,burst
SEVEN,SIX,ACE,SIX,QUEEN,THREE,EIGHT,SIX,NINE,NONE,NONE,11,non-burst
SEVEN,SIX,ACE,SIX,QUEEN,THREE,EIGHT,SIX,NINE,TWO,NONE,13,non-burst
SEVEN,SIX,ACE,SIX,QUEEN,THREE,EIGHT,SIX,NINE,NONE,NONE,15,burst
THREE,THREE,FIVE,SIX,NINE,KING,FIVE,QUEEN,FIVE,NONE,NONE,8,non-burst
THREE,THREE,FIVE,SIX,NINE,KING,FIVE,QUEEN,FIVE,FOUR,NONE,12,non-burst
THREE,THREE,FIVE,SIX,NINE,KING,FIVE,QUEEN,FIVE,FOUR,FOUR,16,burst
THREE,THREE,FIVE,SIX,NINE,KING,FIVE,QUEEN,FIVE,NONE,NONE,15,burst
THREE,THREE,FIVE,SIX,NINE,KING,FIVE,QUEEN,FIVE,NONE,NONE,15,non-burst
THREE,THREE,FIVE,SIX,NINE,KING,FIVE,QUEEN,FIVE,NONE,NONE,15,burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,NONE,NONE,7,non-burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,THREE,NONE,10,non-burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,NONE,NONE,10,non-burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,FOUR,NONE,14,burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,NONE,NONE,16,burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,NONE,NONE,10,non-burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,THREE,NONE,13,non-burst
TEN,FIVE,TWO,THREE,SEVEN,SEVEN,NINE,THREE,SEVEN,THREE,THREE,16,burst
QUEEN,JACK,THREE,FIVE,TEN,FOUR,NINE,SIX,FIVE,NONE,NONE,13,burst
QUEEN,JACK,THREE,FIVE,TEN,FOUR,NINE,SIX,FIVE,NONE,NONE,15,non-burst
QUEEN,JACK,THREE,FIVE,TEN,FOUR,NINE,SIX,FIVE,NONE,NONE,13,non-burst
QUEEN,JACK,THREE,FIVE,TEN,FOUR,NINE,SIX,FIVE,TWO,NONE,15,non-burst
QUEEN,JACK,THREE,FIVE,TEN,FOUR,NINE,SIX,FIVE,TWO,ACE,16,burst
QUEEN,JACK,THREE,FIVE,TEN,FOUR,NINE,SIX,FIVE,NONE,NONE,11,non-burst
KING,SIX,TWO,QUEEN,SIX,SEVEN,SIX,TEN,JACK,NONE,NONE,8,non-burst
KING,SIX,TWO,QUEEN,SIX,SEVEN,SIX,TEN,JACK,FIVE,NONE,13,burst
KING,SIX,TWO,QUEEN,SIX,SEVEN,SIX,TEN,JACK,NONE,NONE,16,non-burst
KING,SIX,TWO,QUEEN,SIX,SEVEN,SIX,TEN,JACK,NONE,NONE,13,burst
FIVE,TWO,TEN,KING,QUEEN,NINE,TEN,NINE,SIX,NONE,NONE,12,non-burst
FIVE,TWO,TEN,KING,QUEEN,NINE,TEN,NINE,SIX,ACE,NONE,13,burst
FIVE,TWO,TEN,KING,QUEEN,NINE,TEN,NINE,SIX,NONE,NONE,15,non-burst
JACK,QUEEN,FOUR,QUEEN,NINE,FIVE,ACE,JACK,TEN,NONE,NONE,14,burst
JACK,QUEEN,FOUR,QUEEN,NINE,FIVE,ACE,JACK,TEN,NONE,NONE,16,non-burst
JACK,QUEEN,FOUR,QUEEN,NINE,FIVE,ACE,JACK,TEN,EIGHT,NONE,14,non-burst
EIGHT,JACK,EIGHT,SEVEN,SIX,FIVE,FOUR,THREE,JACK,NONE,NONE,13,burst
EIGHT,JACK,EIGHT,SEVEN,SIX,FIVE,FOUR,THREE,JACK,NONE,NONE,9,non-burst
EIGHT,JACK,EIGHT,SEVEN,SIX,FIVE,FOUR,THREE,JACK,FIVE,NONE,14,burst
EIGHT,JACK,EIGHT,SEVEN,SIX,FIVE,FOUR,THREE,JACK,NONE,NONE,13,non-burst
FOUR,TEN,THREE,TWO,FIVE,ACE,NINE,TEN,SEVEN,NONE,NONE,13,burst
FOUR,TEN,THREE,TWO,FIVE,ACE,NINE,TEN,SEVEN,NONE,NONE,7,non-burst
FOUR,TEN,THREE,TWO,FIVE,ACE,NINE,TEN,SEVEN,NINE,NONE,16,burst
TEN,THREE,KING,EIGHT,NINE,TEN,FOUR,TWO,SIX,NONE,NONE,13,burst
TEN,THREE,KING,EIGHT,NINE,TEN,FOUR,TWO,SIX,NONE,NONE,14,non-burst
TEN,THREE,KING,EIGHT,NINE,TEN,FOUR,TWO,SIX,ACE,NONE,15,non-burst
TEN,THREE,KING,EIGHT,NINE,TEN,FOUR,TWO,SIX,NONE,NONE,8,non-burst
TEN,THREE,KING,EIGHT,NINE,TEN,FOUR,TWO,SIX,SEVEN,NONE,15,non-burst
SEVEN,ACE,SEVEN,JACK,EIGHT,JACK,SIX,TWO,NINE,NONE,NONE,16,non-burst
SEVEN,ACE,SEVEN,JACK,EIGHT,JACK,SIX,TWO,NINE,NONE,NONE,11,non-burst
NINE,NINE,ACE,SIX,NINE,NINE,FIVE,QUEEN,EIGHT,NONE,NONE,15,burst
NINE,NINE,ACE,SIX,NINE,NINE,FIVE,QUEEN,EIGHT,NONE,NONE,14,burst
FIVE,FIVE,TEN,FOUR,JACK,NINE,JACK,TEN,SIX,NONE,NONE,15,non-burst
FIVE,FIVE,TEN,FOUR,JACK,NINE,JACK,TEN,SIX,NONE,NONE,14,non-burst
FIVE,FIVE,TEN,FOUR,JACK,NINE,JACK,TEN,SIX,NONE,NONE,16,burst
SIX,TEN,THREE,SEVEN,FOUR,NINE,SEVEN,ACE,SIX,NONE,NONE,13,burst
SIX,TEN,THREE,SEVEN,FOUR,NINE,SEVEN,ACE,SIX,NONE,NONE,11,non-burst
SIX,TEN,THREE,SEVEN,FOUR,NINE,SEVEN,ACE,SIX,NONE,NONE,16,burst
NINE,FIVE,SEVEN,SEVEN,JACK,TEN,JACK,SEVEN,KING,NONE,NONE,12,burst
EIGHT,NINE,EIGHT,NINE,TEN,FOUR,TWO,FIVE,KING,NONE,NONE,6,non-burst
EIGHT,NINE,EIGHT,NINE,TEN,FOUR,TWO,FIVE,KING,THREE,NONE,9,non-burst
EIGHT,NINE,EIGHT,NINE,TEN,FOUR,TWO,FIVE,KING,THREE,THREE,12,non-burst
EIGHT,NINE,EIGHT,NINE,TEN,FOUR,TWO,FIVE,KING,NONE,NONE,15,burst
FIVE,TWO,EIGHT,FIVE,JACK,FOUR,SIX,JACK,NINE,NONE,NONE,10,non-burst
FIVE,TWO,EIGHT,FIVE,JACK,FOUR,SIX,JACK,NINE,NONE,NONE,15,burst
FIVE,TWO,EIGHT,FIVE,JACK,FOUR,SIX,JACK,NINE,NONE,NONE,10,non-burst
FOUR,JACK,ACE,FOUR,TWO,EIGHT,FIVE,NINE,THREE,NONE,NONE,6,non-burst
FOUR,JACK,ACE,FOUR,TWO,EIGHT,FIVE,NINE,THREE,SIX,NONE,12,burst
FOUR,JACK,ACE,FOUR,TWO,EIGHT,FIVE,NINE,THREE,NONE,NONE,13,non-burst
FOUR,JACK,ACE,FOUR,TWO,EIGHT,FIVE,NINE,THREE,TWO,NONE,15,non-burst
FOUR,JACK,ACE,FOUR,TWO,EIGHT,FIVE,NINE,THREE,NONE,NONE,12,non-burst
TEN,ACE,QUEEN,SEVEN,TWO,EIGHT,QUEEN,TWO,SEVEN,NONE,NONE,9,non-burst
TEN,ACE,QUEEN,SEVEN,TWO,EIGHT,QUEEN,TWO,SEVEN,THREE,NONE,12,non-burst
TEN,ACE,QUEEN,SEVEN,TWO,EIGHT,QUEEN,TWO,SEVEN,NONE,NONE,9,non-burst
FOUR,THREE,SIX,NINE,SIX,QUEEN,SEVEN,TEN,FOUR,NONE,NONE,9,non-burst
FOUR,THREE,SIX,NINE,SIX,QUEEN,SEVEN,TEN,FOUR,SEVEN,NONE,16,burst
FOUR,THREE,SIX,NINE,SIX,QUEEN,SEVEN,TEN,FOUR,NONE,NONE,15,non-burst
FOUR,THREE,SIX,NINE,SIX,QUEEN,SEVEN,TEN,FOUR,NONE,NONE,14,burst
THREE,KING,TWO,SEVEN,SEVEN,SEVEN,JACK,QUEEN,THREE,NONE,NONE,12,burst
THREE,KING,TWO,SEVEN,SEVEN,SEVEN,JACK,QUEEN,THREE,NONE,NONE,14,burst
THREE,KING,TWO,SEVEN,SEVEN,SEVEN,JACK,QUEEN,THREE,NONE,NONE,13,non-burst
ACE,THREE,QUEEN,FIVE,FIVE,KING,TWO,TEN,TWO,NONE,NONE,13,non-burst
ACE,THREE,QUEEN,FIVE,FIVE,KING,TWO,TEN,TWO,NONE,NONE,10,non-burst
ACE,THREE,QUEEN,FIVE,FIVE,KING,TWO,TEN,TWO,FIVE,NONE,15,non-burst
ACE,THREE,QUEEN,FIVE,FIVE,KING,TWO,TEN,TWO,NONE,NONE,12,non-burst
ACE,THREE,QUEEN,FIVE,FIVE,KING,TWO,TEN,TWO,TWO,NONE,14,burst
ACE,THREE,QUEEN,FIVE,FIVE,KING,TWO,TEN,TWO,NONE,NONE,12,non-burst
ACE,THREE,QUEEN,FIVE,FIVE,KING,TWO,TEN,TWO,THREE,NONE,15,non-burst
ACE,FOUR,KING,THREE,NINE,THREE,FOUR,QUEEN,QUEEN,NONE,NONE,14,non-burst
ACE,FOUR,KING,THREE,NINE,THREE,FOUR,QUEEN,QUEEN,NONE,NONE,12,non-burst
ACE,FOUR,KING,THREE,NINE,THREE,FOUR,QUEEN,QUEEN,TWO,NONE,14,non-burst
ACE,FOUR,KING,THREE,NINE,THREE,FOUR,QUEEN,QUEEN,NONE,NONE,7,non-burst
ACE,FOUR,KING,THREE,NINE,THREE,FOUR,QUEEN,QUEEN,TWO,NONE,9,non-burst
FIVE,FIVE,TEN,SEVEN,TEN,KING,QUEEN,SIX,FOUR,NONE,NONE,15,burst
FIVE,FIVE,TEN,SEVEN,TEN,KING,QUEEN,SIX,FOUR,NONE,NONE,10,non-burst
TEN,ACE,FIVE,FOUR,JACK,QUEEN,THREE,KING,TEN,NONE,NONE,16,non-burst
TEN,ACE,FIVE,FOUR,JACK,QUEEN,THREE,KING,TEN,SIX,NONE,12,non-burst
TEN,ACE,FIVE,FOUR,JACK,QUEEN,THREE,KING,TEN,NONE,NONE,14,non-burst
